Total,CPU,3.71746,ms,CUDA,3.55981,ms
Pre-Process,CPU,0.04726,ms,CUDA,0.00848,ms
Total,CPU,4.50002,ms,CUDA,4.26269,ms
Post-Process,CPU,0.01341,ms,CUDA,0.01338,ms
Network,CPU,4.43952,ms,CUDA,4.24112,ms
Pre-Process,CPU,0.0471,ms,CUDA,0.00819,ms
Total,CPU,3.48329,ms,CUDA,3.29869,ms
Post-Process,CPU,0.01158,ms,CUDA,0.01152,ms
Network,CPU,3.42372,ms,CUDA,3.27898,ms
Pre-Process,CPU,0.04799,ms,CUDA,0.00819,ms
Total,CPU,4.66076,ms,CUDA,4.56416,ms
Post-Process,CPU,0.01149,ms,CUDA,0.01139,ms
Network,CPU,4.57543,ms,CUDA,4.54416,ms
Pre-Process,CPU,0.07384,ms,CUDA,0.00861,ms
Total,CPU,3.44269,ms,CUDA,3.29427,ms
Post-Process,CPU,0.01229,ms,CUDA,0.03286,ms
Network,CPU,3.38376,ms,CUDA,3.25299,ms
Pre-Process,CPU,0.04665,ms,CUDA,0.00842,ms
Total,CPU,4.88786,ms,CUDA,0.00858,ms
Post-Process,CPU,0.01187,ms,CUDA,0,ms
Network,CPU,4.80118,ms,CUDA,0,ms
Pre-Process,CPU,0.0748,ms,CUDA,0.00858,ms
Total,CPU,3.47884,ms,CUDA,3.27338,ms
Post-Process,CPU,0.01171,ms,CUDA,0.01178,ms
Network,CPU,3.39617,ms,CUDA,3.25392,ms
Pre-Process,CPU,0.07096,ms,CUDA,0.00768,ms
Total,CPU,4.73025,ms,CUDA,4.83699,ms
Post-Process,CPU,0.01104,ms,CUDA,0.00102,ms
Network,CPU,4.64204,ms,CUDA,4.82816,ms
Pre-Process,CPU,0.07717,ms,CUDA,0.00781,ms
Total,CPU,3.45255,ms,CUDA,3.28438,ms
Post-Process,CPU,0.01309,ms,CUDA,0.01274,ms
Network,CPU,3.39192,ms,CUDA,3.26374,ms
Pre-Process,CPU,0.04754,ms,CUDA,0.0079,ms
Total,CPU,4.36513,ms,CUDA,0.0095,ms
Post-Process,CPU,0.01216,ms,CUDA,0.00102,ms
Network,CPU,4.30568,ms,CUDA,0,ms
Pre-Process,CPU,0.04729,ms,CUDA,0.00848,ms
Total,CPU,3.69961,ms,CUDA,3.52016,ms
Post-Process,CPU,0.04201,ms,CUDA,0.04205,ms
Network,CPU,3.60842,ms,CUDA,3.47034,ms
Pre-Process,CPU,0.04918,ms,CUDA,0.00778,ms
Total,CPU,4.86684,ms,CUDA,4.76986,ms
Post-Process,CPU,0.01472,ms,CUDA,0.01379,ms
Network,CPU,4.79632,ms,CUDA,4.74749,ms
Pre-Process,CPU,0.0558,ms,CUDA,0.00858,ms
Total,CPU,4.86303,ms,CUDA,5.00634,ms
Post-Process,CPU,0.03727,ms,CUDA,0.00102,ms
Network,CPU,4.77488,ms,CUDA,4.9961,ms
Pre-Process,CPU,0.05087,ms,CUDA,0.00922,ms
Total,CPU,3.48528,ms,CUDA,3.28016,ms
Post-Process,CPU,0.0119,ms,CUDA,0.01181,ms
Network,CPU,3.40938,ms,CUDA,3.25997,ms
Pre-Process,CPU,0.06399,ms,CUDA,0.00838,ms
Total,CPU,5.14938,ms,CUDA,5.0519,ms
Post-Process,CPU,0.01302,ms,CUDA,0.012,ms
Network,CPU,5.08629,ms,CUDA,5.03123,ms
Pre-Process,CPU,0.05007,ms,CUDA,0.00867,ms
Total,CPU,3.47424,ms,CUDA,3.36915,ms
Post-Process,CPU,0.02483,ms,CUDA,0.02506,ms
Network,CPU,3.39662,ms,CUDA,3.33632,ms
Pre-Process,CPU,0.05279,ms,CUDA,0.00778,ms
Total,CPU,3.5676,ms,CUDA,3.36362,ms
Post-Process,CPU,0.10331,ms,CUDA,0.1032,ms
Network,CPU,3.38286,ms,CUDA,3.25213,ms
Pre-Process,CPU,0.08143,ms,CUDA,0.00829,ms
Total,CPU,3.49545,ms,CUDA,3.30365,ms
Post-Process,CPU,0.04361,ms,CUDA,0.0439,ms
Network,CPU,3.37531,ms,CUDA,3.25139,ms
Pre-Process,CPU,0.07653,ms,CUDA,0.00835,ms
Total,CPU,4.93809,ms,CUDA,5.14179,ms
Post-Process,CPU,0.01644,ms,CUDA,0,ms
Network,CPU,4.84908,ms,CUDA,5.13434,ms
Pre-Process,CPU,0.07256,ms,CUDA,0.00746,ms
Total,CPU,3.70316,ms,CUDA,3.50787,ms
Post-Process,CPU,0.01932,ms,CUDA,0.01939,ms
Network,CPU,3.63424,ms,CUDA,3.48058,ms
Pre-Process,CPU,0.04959,ms,CUDA,0.0079,ms
Total,CPU,3.37713,ms,CUDA,3.27123,ms
Post-Process,CPU,0.01705,ms,CUDA,0.01728,ms
Network,CPU,3.31126,ms,CUDA,3.24608,ms
Pre-Process,CPU,0.04882,ms,CUDA,0.00787,ms
Total,CPU,3.41914,ms,CUDA,3.31494,ms
Post-Process,CPU,0.01731,ms,CUDA,0.01741,ms
Network,CPU,3.31535,ms,CUDA,3.28832,ms
Pre-Process,CPU,0.08648,ms,CUDA,0.00922,ms
Total,CPU,3.48112,ms,CUDA,3.28685,ms
Post-Process,CPU,0.01709,ms,CUDA,0.01699,ms
Network,CPU,3.38993,ms,CUDA,3.26144,ms
Pre-Process,CPU,0.0741,ms,CUDA,0.00842,ms
Total,CPU,3.50585,ms,CUDA,3.31043,ms
Post-Process,CPU,0.01811,ms,CUDA,0.01802,ms
Network,CPU,3.44227,ms,CUDA,3.28445,ms
Pre-Process,CPU,0.04546,ms,CUDA,0.00797,ms
Total,CPU,5.16282,ms,CUDA,5.06995,ms
Post-Process,CPU,0.01686,ms,CUDA,0.0169,ms
Network,CPU,5.09611,ms,CUDA,5.04525,ms
Pre-Process,CPU,0.04985,ms,CUDA,0.00781,ms
Total,CPU,3.51897,ms,CUDA,3.31056,ms
Post-Process,CPU,0.01945,ms,CUDA,0.01949,ms
Network,CPU,3.42784,ms,CUDA,3.28253,ms
Pre-Process,CPU,0.07167,ms,CUDA,0.00854,ms
Total,CPU,4.35207,ms,CUDA,4.47488,ms
Post-Process,CPU,0.01657,ms,CUDA,0.00102,ms
Network,CPU,4.25939,ms,CUDA,4.46566,ms
Pre-Process,CPU,0.07611,ms,CUDA,0.00819,ms
Total,CPU,3.47836,ms,CUDA,3.28435,ms
Post-Process,CPU,0.01801,ms,CUDA,0.01779,ms
Network,CPU,3.38724,ms,CUDA,3.25898,ms
Pre-Process,CPU,0.07311,ms,CUDA,0.00758,ms
Total,CPU,4.82221,ms,CUDA,0.00986,ms
Post-Process,CPU,0.01715,ms,CUDA,0.00102,ms
Network,CPU,4.73451,ms,CUDA,0,ms
Pre-Process,CPU,0.07055,ms,CUDA,0.00883,ms
Total,CPU,3.4911,ms,CUDA,3.30541,ms
Post-Process,CPU,0.01788,ms,CUDA,0.01773,ms
Network,CPU,3.40074,ms,CUDA,3.27939,ms
Pre-Process,CPU,0.07247,ms,CUDA,0.00829,ms
Total,CPU,4.37722,ms,CUDA,4.36122,ms
Post-Process,CPU,0.01689,ms,CUDA,0.00102,ms
Network,CPU,4.28492,ms,CUDA,4.352,ms
Pre-Process,CPU,0.07541,ms,CUDA,0.00819,ms
Total,CPU,3.37604,ms,CUDA,3.27088,ms
Post-Process,CPU,0.01801,ms,CUDA,0.01811,ms
Network,CPU,3.30764,ms,CUDA,3.24506,ms
Pre-Process,CPU,0.05039,ms,CUDA,0.00771,ms
Total,CPU,3.43562,ms,CUDA,3.27238,ms
Post-Process,CPU,0.0167,ms,CUDA,0.01683,ms
Network,CPU,3.37077,ms,CUDA,3.2471,ms
Pre-Process,CPU,0.04815,ms,CUDA,0.00845,ms
Total,CPU,4.95444,ms,CUDA,4.83859,ms
Post-Process,CPU,0.01686,ms,CUDA,0,ms
Network,CPU,4.86485,ms,CUDA,4.8304,ms
Pre-Process,CPU,0.07272,ms,CUDA,0.00819,ms
Total,CPU,3.52869,ms,CUDA,3.32323,ms
Post-Process,CPU,0.01865,ms,CUDA,0.01914,ms
Network,CPU,3.45654,ms,CUDA,3.29578,ms
Pre-Process,CPU,0.0535,ms,CUDA,0.00832,ms
Total,CPU,3.40926,ms,CUDA,3.30336,ms
Post-Process,CPU,0.01997,ms,CUDA,0.02029,ms
Network,CPU,3.31455,ms,CUDA,3.27526,ms
Pre-Process,CPU,0.07474,ms,CUDA,0.00781,ms
Total,CPU,3.4854,ms,CUDA,3.27885,ms
Post-Process,CPU,0.01888,ms,CUDA,0.01946,ms
Network,CPU,3.39697,ms,CUDA,3.25107,ms
Pre-Process,CPU,0.06956,ms,CUDA,0.00832,ms
Total,CPU,5.03193,ms,CUDA,4.90544,ms
Post-Process,CPU,0.01737,ms,CUDA,0.01786,ms
Network,CPU,4.96765,ms,CUDA,4.87984,ms
Pre-Process,CPU,0.0469,ms,CUDA,0.00774,ms
Total,CPU,3.49382,ms,CUDA,3.28934,ms
Post-Process,CPU,0.01833,ms,CUDA,0.01837,ms
Network,CPU,3.42877,ms,CUDA,3.26278,ms
Pre-Process,CPU,0.04671,ms,CUDA,0.00819,ms
Total,CPU,5.56666,ms,CUDA,0.00979,ms
Post-Process,CPU,0.04137,ms,CUDA,0.00102,ms
Network,CPU,5.45691,ms,CUDA,0,ms
Pre-Process,CPU,0.06837,ms,CUDA,0.00877,ms
Total,CPU,3.4959,ms,CUDA,3.28922,ms
Post-Process,CPU,0.0191,ms,CUDA,0.01933,ms
Network,CPU,3.40164,ms,CUDA,3.2617,ms
Pre-Process,CPU,0.07515,ms,CUDA,0.00819,ms
Total,CPU,5.27013,ms,CUDA,0.00835,ms
Post-Process,CPU,0.01702,ms,CUDA,0,ms
Network,CPU,5.20451,ms,CUDA,0,ms
Pre-Process,CPU,0.0486,ms,CUDA,0.00835,ms
Total,CPU,3.45693,ms,CUDA,3.28838,ms
Post-Process,CPU,0.01849,ms,CUDA,0.01875,ms
Network,CPU,3.39009,ms,CUDA,3.26134,ms
Pre-Process,CPU,0.04834,ms,CUDA,0.00829,ms
Total,CPU,4.71118,ms,CUDA,4.83056,ms
Post-Process,CPU,0.01763,ms,CUDA,0.00102,ms
Network,CPU,4.61603,ms,CUDA,4.82099,ms
Pre-Process,CPU,0.07752,ms,CUDA,0.00854,ms
Total,CPU,3.47689,ms,CUDA,3.29158,ms
Post-Process,CPU,0.01949,ms,CUDA,0.01958,ms
Network,CPU,3.38689,ms,CUDA,3.26406,ms
Pre-Process,CPU,0.07052,ms,CUDA,0.00794,ms
Total,CPU,5.35655,ms,CUDA,5.46045,ms
Post-Process,CPU,0.01728,ms,CUDA,0.00102,ms
Network,CPU,5.29608,ms,CUDA,5.45178,ms
Pre-Process,CPU,0.04319,ms,CUDA,0.00765,ms
Total,CPU,3.47654,ms,CUDA,3.27981,ms
Post-Process,CPU,0.01904,ms,CUDA,0.01914,ms
Network,CPU,3.41706,ms,CUDA,3.25286,ms
Pre-Process,CPU,0.04044,ms,CUDA,0.00781,ms
Total,CPU,4.20599,ms,CUDA,3.30032,ms
Post-Process,CPU,0.02,ms,CUDA,0.0201,ms
Network,CPU,4.07577,ms,CUDA,3.27203,ms
Pre-Process,CPU,0.11022,ms,CUDA,0.00819,ms
Total,CPU,3.72527,ms,CUDA,3.53552,ms
Post-Process,CPU,0.02774,ms,CUDA,0.02742,ms
Network,CPU,3.64813,ms,CUDA,3.49958,ms
Pre-Process,CPU,0.0494,ms,CUDA,0.00851,ms
Total,CPU,5.36413,ms,CUDA,5.43949,ms
Post-Process,CPU,0.0174,ms,CUDA,0.00102,ms
Network,CPU,5.27083,ms,CUDA,5.43018,ms
Pre-Process,CPU,0.07589,ms,CUDA,0.00829,ms
Total,CPU,3.75048,ms,CUDA,3.5671,ms
Post-Process,CPU,0.01881,ms,CUDA,0.01894,ms
Network,CPU,3.68166,ms,CUDA,3.54038,ms
Pre-Process,CPU,0.05001,ms,CUDA,0.00778,ms
Total,CPU,4.82409,ms,CUDA,4.91747,ms
Post-Process,CPU,0.01734,ms,CUDA,0.00102,ms
Network,CPU,4.75543,ms,CUDA,4.90803,ms
Pre-Process,CPU,0.05132,ms,CUDA,0.00842,ms
Total,CPU,3.67475,ms,CUDA,3.88874,ms
Post-Process,CPU,0.0175,ms,CUDA,0,ms
Network,CPU,3.60669,ms,CUDA,3.88096,ms
Pre-Process,CPU,0.05055,ms,CUDA,0.00778,ms
Total,CPU,4.51586,ms,CUDA,4.56192,ms
Post-Process,CPU,0.02358,ms,CUDA,0.00102,ms
Network,CPU,4.44275,ms,CUDA,4.5527,ms
Pre-Process,CPU,0.04953,ms,CUDA,0.00819,ms
Total,CPU,4.60061,ms,CUDA,4.66944,ms
Post-Process,CPU,0.0174,ms,CUDA,0.00102,ms
Network,CPU,4.52785,ms,CUDA,4.66022,ms
Pre-Process,CPU,0.05535,ms,CUDA,0.00819,ms
Total,CPU,4.90635,ms,CUDA,0.00819,ms
Post-Process,CPU,0.01801,ms,CUDA,0,ms
Network,CPU,4.84201,ms,CUDA,0,ms
Pre-Process,CPU,0.04633,ms,CUDA,0.00819,ms
Total,CPU,3.45853,ms,CUDA,3.27334,ms
Post-Process,CPU,0.01725,ms,CUDA,0.01776,ms
Network,CPU,3.39185,ms,CUDA,3.24771,ms
Pre-Process,CPU,0.04943,ms,CUDA,0.00787,ms
Total,CPU,5.47506,ms,CUDA,4.80275,ms
Post-Process,CPU,0.07788,ms,CUDA,0,ms
Network,CPU,5.32222,ms,CUDA,4.79539,ms
Pre-Process,CPU,0.07496,ms,CUDA,0.00736,ms
Total,CPU,3.49766,ms,CUDA,3.30154,ms
Post-Process,CPU,0.02045,ms,CUDA,0.02048,ms
Network,CPU,3.42874,ms,CUDA,3.27238,ms
Pre-Process,CPU,0.04847,ms,CUDA,0.00867,ms
Total,CPU,5.42575,ms,CUDA,4.90086,ms
Post-Process,CPU,0.02435,ms,CUDA,0.00102,ms
Network,CPU,5.32958,ms,CUDA,4.89165,ms
Pre-Process,CPU,0.07183,ms,CUDA,0.00819,ms
Total,CPU,3.51765,ms,CUDA,3.30826,ms
Post-Process,CPU,0.02812,ms,CUDA,0.02842,ms
Network,CPU,3.44026,ms,CUDA,3.2712,ms
Pre-Process,CPU,0.04927,ms,CUDA,0.00864,ms
Total,CPU,5.30971,ms,CUDA,5.39312,ms
Post-Process,CPU,0.05023,ms,CUDA,0,ms
Network,CPU,5.20947,ms,CUDA,5.38522,ms
Pre-Process,CPU,0.05001,ms,CUDA,0.0079,ms
Total,CPU,6.0707,ms,CUDA,5.97469,ms
Post-Process,CPU,0.06607,ms,CUDA,0.06634,ms
Network,CPU,5.95469,ms,CUDA,5.89981,ms
Pre-Process,CPU,0.04994,ms,CUDA,0.00854,ms
Total,CPU,4.4908,ms,CUDA,4.34298,ms
Post-Process,CPU,0.05273,ms,CUDA,0.0528,ms
Network,CPU,4.27026,ms,CUDA,4.2704,ms
Pre-Process,CPU,0.16781,ms,CUDA,0.01978,ms